state,raceEthnicity,sex_gender_standardized,ageCat,los_cutoff,p,se,p.m,p.lwr,p.upr,nStrata,p.raw
OK,Other or Unknown,Female,18-34,60,-3.4782242054363395,0.22566408086050552,0.030862167269307857,0.019830826133484625,0.04802993895198711,1233,0.031630170316301706
OK,Other or Unknown,Female,18-34,90,-4.055158777444128,0.2620325993268481,0.01733272791873445,0.01037108913367677,0.028967397081695913,1233,0.0186536901865369
OK,Other or Unknown,Female,35-49,30,-2.9789749316369702,0.16186725766817434,0.050844926686752404,0.03702251910767848,0.06982794882925875,1233,0.064882400648824
OK,Other or Unknown,Female,35-49,60,-3.709338332768389,0.22575433473649742,0.02449372460606748,0.015735929183275772,0.03812565105564262,1233,0.031630170316301706
OK,Other or Unknown,Female,35-49,90,-4.278721728423623,0.2621415439025249,0.013860368082090574,0.00829162165366291,0.023169147290526538,1233,0.013787510137875101
OK,Other or Unknown,Female,50-64,30,-4.236168927774243,0.1625476923914499,0.014462894234149756,0.010517060292163621,0.01988914238554486,1233,0.009732360097323601
OK,Other or Unknown,Female,50-64,60,-4.974065798108232,0.22651143339644342,0.006914975906502896,0.004435920861765972,0.01077947359242998,1233,0.0056772100567721
OK,Other or Unknown,Female,50-64,90,-5.532232442456981,0.26307591550122583,0.003957145122161333,0.0023629326997364874,0.006626933352605223,1233,0.0024330900243309003
OK,Other or Unknown,Female,65+,30,-6.467161563793781,0.16717927913092415,0.001553629358087084,0.001119551713220872,0.0021560095472194438,921,0.0010857763300760044
OK,Other or Unknown,Female,65+,60,-7.140309110519363,0.23178010473209332,7.925070863237613e-4,5.031663292222325e-4,0.0012482303472973056,921,0
OK,Other or Unknown,Female,65+,90,-7.7300686987607925,0.27037678503490514,4.394139288725221e-4,2.586596482982304e-4,7.464813400834854e-4,921,0
OK,Other or Unknown,Male,<18,30,-7.221970283712708,0.23395367198574685,7.303619799962523e-4,4.6173886458477986e-4,0.0011552603922646482,NA,NA
OK,Other or Unknown,Male,<18,60,-7.972951380523664,0.3258284775845218,3.4466025973145493e-4,1.8198915479037637e-4,6.527350202542704e-4,NA,NA
OK,Other or Unknown,Male,<18,90,-8.647536860139224,0.3784403615521335,1.7555874176686958e-4,8.361678010315388e-5,3.6859673109565136e-4,NA,NA
OK,Other or Unknown,Male,18-34,30,-2.394112115531641,0.16172376656218762,0.09125366567627187,0.06646466184188708,0.12528810451434275,2854,0.106166783461808
OK,Other or Unknown,Male,18-34,60,-3.0269749099275054,0.22557858088290722,0.048462018578706884,0.031145023549813827,0.07540746408383979,2854,0.06341976173791171
OK,Other or Unknown,Male,18-34,90,-3.513187884539448,0.26191807590374505,0.029801758279623194,0.017835973460160373,0.049795140060109946,2854,0.0350385423966363
OK,Other or Unknown,Male,35-49,30,-2.632708909077823,0.16179603240321658,0.0718834724621193,0.05234895490738602,0.09870748369960695,2854,0.08724597056762438
OK,Other or Unknown,Male,35-49,60,-3.258089037259555,0.22566572714121289,0.038461826953463764,0.024713991579911068,0.059857272663338616,2854,0.04660126138752628
OK,Other or Unknown,Male,35-49,90,-3.7367508355189423,0.2620223263467399,0.02383140964225254,0.014259881723658918,0.03982754531508987,2854,0.027680448493342676
OK,Other or Unknown,Male,50-64,30,-3.889902905215096,0.16244890054288758,0.020447331270789817,0.014871674737386244,0.028113401044629147,2854,0.016468114926419062
OK,Other or Unknown,Male,50-64,60,-4.522816502599398,0.22639739755784194,0.01085839785417537,0.00696716243699551,0.0169229302496936,2854,0.007708479327259986
OK,Other or Unknown,Male,50-64,90,-4.990261549552301,0.26292660280656094,0.00680388470649072,0.0040639973465150005,0.01139096390870329,2854,0.004204625087596356
OK,Other or Unknown,Male,65+,30,-6.120895541234634,0.1670534336682281,0.0021964880363863556,0.001583188773501802,0.0030473685606784004,2854,0.001051156271899089
OK,Other or Unknown,Male,65+,60,-6.689059815010529,0.2316390433921855,0.0012444522384328428,7.903268234591285e-4,0.001959520198191276,2854,7.00770847932726e-4
OK,Other or Unknown,Male,65+,90,-7.1880978058561125,0.270205581650397,7.555249095443366e-4,4.448866557982036e-4,0.0012830636331805276,2854,7.00770847932726e-4
OK,White,Female,<18,30,-7.60314213545953,0.18553770882884119,4.988814151426418e-4,3.467906193671204e-4,7.176741597824251e-4,NA,NA
OK,White,Female,<18,60,-8.51225757404338,0.2606087069461335,2.0098956351918048e-4,1.2059879641267947e-4,3.349685556180515e-4,NA,NA
OK,White,Female,<18,90,-9.348592398208664,0.3139548686298716,8.708791796869585e-5,4.706727326949509e-5,1.611375575699174e-4,NA,NA
OK,White,Female,18-34,30,-2.659315632626246,0.16141070720933934,0.06999610840963609,0.05101299853609635,0.09604327001140142,3469,0.07149034303833958
OK,White,Female,18-34,60,-3.3911463696993205,0.2252392862439185,0.03367005643466539,0.021653086771606544,0.052356170382142686,3469,0.036609974055923894
OK,White,Female,18-34,90,-3.985489423538761,0.2615024278236753,0.018583346969254212,0.011130961114232197,0.03102524400504214,3469,0.018160853271836263
OK,White,Female,35-49,30,-2.621173604984431,0.16140798340523427,0.07271747114259511,0.052996604194958864,0.09977678173344436,3469,0.08129143845488614
OK,White,Female,35-49,60,-3.3431868066199852,0.2252357037154235,0.03532420674334368,0.022717024129244735,0.054927950727495775,3469,0.03574517151916979
OK,White,Female,35-49,90,-3.919861550632443,0.26149483694159853,0.01984384192155737,0.011886142975848491,0.033129170918428055,3469,0.020755260882098586
OK,White,Female,50-64,30,-3.843618840287333,0.16152846129067008,0.021415960005159485,0.0156042992944952,0.02939211394800588,3469,0.01585471317382531
OK,White,Female,50-64,60,-4.566062453656013,0.22537660979099794,0.010398825065833254,0.0066856456459089214,0.016174288689077065,3469,0.007783222830786971
OK,White,Female,50-64,90,-5.135472640430514,0.2616765066175507,0.0058842697041013555,0.003523328396325611,0.00982725027468748,3469,0.004324012683770539
OK,White,Female,65+,30,-6.155651790981299,0.16246364390299114,0.0021214577875355396,0.001542925974457195,0.0029169144980390285,3469,2.882675122513693e-4
OK,White,Female,65+,60,-6.866294451575106,0.22653630076119136,0.0010423323301916286,6.686181472004655e-4,0.0016249285053236346,3469,0
OK,White,Female,65+,90,-7.420156238192302,0.26320046530432284,5.990555428472299e-4,3.576271227578085e-4,0.0010034684747862951,3469,0
OK,White,Male,<18,30,-7.2568761129003825,0.18543637017152492,7.053079000035777e-4,4.90382568297326e-4,0.0010144309075559147,NA,NA
OK,White,Male,<18,60,-8.061008278534546,0.26049292059097046,3.156084236209623e-4,1.8941597771768553e-4,5.25872623105587e-4,NA,NA
OK,White,Male,<18,90,-8.806621505303983,0.31381120172588406,1.4973829235347686e-4,8.094989632000899e-5,2.769806660196204e-4,NA,NA
OK,White,Male,18-34,30,-2.3130496100670985,0.1613940162476936,0.09895900454962328,0.07212344824162195,0.13577948392934647,8827,0.09221706128922624
OK,White,Male,18-34,60,-2.9398970741904864,0.22520297248713528,0.05287117026630832,0.03400367100440376,0.08220761355345843,8827,0.04962048261017333
OK,White,Male,18-34,90,-3.4435185306340808,0.26143898299565665,0.03195206299900882,0.019140868430153068,0.053337931537334356,8827,0.03149427891695933
OK,White,Male,35-49,30,-2.274907582425284,0.16139330076935485,0.10280640911526044,0.07492762440648537,0.141058225706399,8827,0.09187719496997848
OK,White,Male,35-49,60,-2.891937511111151,0.22520107135511175,0.055468637329837034,0.03567434413443332,0.08624600681191652,8827,0.0517729692987425
OK,White,Male,35-49,90,-3.3778906577277628,0.26143531148485644,0.03411934826751068,0.020439326740412576,0.056955394910242804,8827,0.03285374419395038
OK,White,Male,50-64,30,-3.4973528177281854,0.1614752781731861,0.030277427298992122,0.02206332508557986,0.04154961232225621,8827,0.02786903817831653
OK,White,Male,50-64,60,-4.114813158147179,0.2253039750384878,0.01632899106338218,0.010499781466008678,0.025394428447030572,8827,0.015293984366149314
OK,White,Male,50-64,90,-4.593501747525833,0.26157427839556224,0.010117367802456263,0.006059197505752376,0.016893512903812892,8827,0.01008270080435029
OK,White,Male,65+,30,-5.8093857684221515,0.16237304157446492,0.0029992717540802878,0.0021817432146644753,0.004123139237633546,8827,0.0029455081001472753
OK,White,Male,65+,60,-6.415045156066272,0.2264304430636257,0.0016367459974584735,0.0010501306757360175,0.0025510515234865557,8827,0.0020391979154865754
OK,White,Male,65+,90,-6.878185345287622,0.26306320299465097,0.0010300114654603735,6.150667565487218e-4,0.0017248918230159398,8827,0.0011328877308258753
OR,Black,Female,<18,30,-7.392618875761512,0.13001347077690797,6.157811855728954e-4,4.772640787815668e-4,7.945003308725984e-4,NA,NA
OR,Black,Female,<18,60,-8.289657955481532,0.1744409438863947,2.5110033554997597e-4,1.7838687289941976e-4,3.5345301752590796e-4,NA,NA
OR,Black,Female,<18,90,-9.000068281437255,0.2062495435774911,1.234013777755688e-4,8.236829548038081e-5,1.848757455535274e-4,NA,NA
OR,Black,Female,18-34,30,-2.77739824551814,0.10321058850097546,0.062200126497441936,0.050808720192155626,0.07614550655214283,1062,0.06685499058380415
OR,Black,Female,18-34,60,-3.6792568984726506,0.14390046024665826,0.02524172503213873,0.01903841273381043,0.03346627113859076,1062,0.032015065913371
OR,Black,Female,18-34,90,-4.3433927693732866,0.16736521397724613,0.012992373216014864,0.009358946380322683,0.01803640654883209,1062,0.014124293785310734
OR,Black,Female,35-49,30,-3.218712179019194,0.1033065163546172,0.04000654636958876,0.03267355543846565,0.04898529501744411,1060,0.031132075471698113
OR,Black,Female,35-49,60,-4.11265505182014,0.14399975610079555,0.016364268815187957,0.012340245234573662,0.021700483966515336,1060,0.016037735849056604
OR,Black,Female,35-49,90,-4.789005381511153,0.16748159681645383,0.008320729218701911,0.005992399999858499,0.011553723838961784,1060,0.005660377358490566
OR,Black,Female,50-64,30,-4.248787154139968,0.10366004364438702,0.014281544721593991,0.011655733124603204,0.017498900966114277,936,0.010683760683760684
OR,Black,Female,50-64,60,-5.172440418837182,0.1443929245331308,0.005670713004264517,0.004272973386880534,0.007525669613451716,936,0.002136752136752137
OR,Black,Female,50-64,90,-5.8572083392453855,0.1679647804089922,0.002859214508514613,0.0020571921508616142,0.003973915417806974,936,0.002136752136752137
OR,Black,Female,65+,30,-6.395803578400612,0.10653390050110148,0.001668544518463476,0.0013541163379381536,0.002055983472094898,800,0
OR,Black,Female,65+,60,-7.354202201438584,0.14787669051523306,6.398977234831878e-4,4.788921277217891e-4,8.550340939345031e-4,800,0
OR,Black,Female,65+,90,-8.04177689503452,0.17232380324052082,3.2173674946677335e-4,2.295188623241102e-4,4.510066619765194e-4,800,0
OR,Black,Male,<18,30,-7.0463528532023645,0.1298304010700437,8.705783011258324e-4,6.749879201013429e-4,0.0011228446551715299,NA,NA
OR,Black,Male,<18,60,-7.838408659972698,0.17424257000230184,3.942960006779646e-4,2.8022496757970855e-4,5.548018704165433e-4,NA,NA
OR,Black,Male,<18,90,-8.458097388532574,0.20599009381204253,2.1217537418705923e-4,1.4169544550807263e-4,3.177123248386543e-4,NA,NA
OR,Black,Male,18-34,30,-2.4311322229589925,0.10311157851192239,0.08793721166647216,0.0718462253319196,0.10763200376844789,5764,0.09472588480222068
OR,Black,Male,18-34,60,-3.2280076029638165,0.14376949816321494,0.039636391598546074,0.029903174267159383,0.052537684625630666,5764,0.05100624566273421
OR,Black,Male,18-34,90,-3.8014218764686065,0.16718001409397978,0.02233898598522492,0.01609754210345635,0.03100040314483334,5764,0.03174878556557946
OR,Black,Male,35-49,30,-2.8724461564600468,0.10319598447822834,0.056560401630240176,0.046203183821365394,0.06923936335085958,5764,0.06193615544760583
OR,Black,Male,35-49,60,-3.6614057563113063,0.14386159735452714,0.02569636449794208,0.01938279802735107,0.03406645147307134,5764,0.037126995142262316
OR,Black,Male,35-49,90,-4.247034488606473,0.16728887046317453,0.014306597440898274,0.010307178860971933,0.019857880909676627,5764,0.024115197779319916
OR,Black,Male,50-64,30,-3.902521131580821,0.10350996352416837,0.020190943199426593,0.01648347471894478,0.02473229669311914,5759,0.016669560687619378
OR,Black,Male,50-64,60,-4.721191123328348,0.14421870198811673,0.00890456579309911,0.0067120250001998045,0.01181331892555085,5759,0.008682062858135093
OR,Black,Male,50-64,90,-5.3152374463407055,0.16773661540763252,0.004916111304109464,0.0035387024045213196,0.006829664546957596,5759,0.005903802743531863
OR,Black,Male,65+,30,-6.049537555841464,0.10634172580378719,0.002358952638160453,0.0019151419984522922,0.002905610943512908,5295,0.0013220018885741266
OR,Black,Male,65+,60,-6.90295290592975,0.1476644609740501,0.0010048139229273888,7.523040971593487e-4,0.0013420783211484627,5295,5.665722379603399e-4
OR,Black,Male,65+,90,-7.49980600212984,0.1720538035535259,5.531916777460473e-4,3.948418470329527e-4,7.750471096898368e-4,5295,1.8885741265344664e-4
OR,Hispanic,Female,<18,30,-7.841289245108134,0.7192667365582431,3.93161831798713e-4,9.601307824657813e-5,0.0016099496944191407,NA,NA
OR,Hispanic,Female,<18,60,-8.808710606877474,1.0142451362249756,1.494258003786994e-4,2.046909141659074e-5,0.0010908188040392175,NA,NA
OR,Hispanic,Female,<18,90,-9.068293874536396,1.0177724589816441,1.1526302416462815e-4,1.5680522222390957e-5,8.47265451440422e-4,NA,NA
OR,Hispanic,Female,18-34,30,-2.9870392385822977,0.10477479712652604,0.05043654645628402,0.04107342059889969,0.061934097071648396,482,0.08713692946058091
OR,Hispanic,Female,18-34,60,-3.9132120200188325,0.14563291216826482,0.01997623384014165,0.015015875320651653,0.026575201905625737,482,0.029045643153526972
OR,Hispanic,Female,18-34,90,-4.5852278886889994,0.16946050964983278,0.010201424733523656,0.00731839392376435,0.014220205645915597,482,0.012448132780082987
OR,Hispanic,Female,35-49,30,-3.446361621530914,0.10545674768396361,0.031861349394177785,0.025911897601028543,0.039176813711149346,481,0.037422037422037424
OR,Hispanic,Female,35-49,60,-4.344199847619834,0.14632858490625597,0.012981891584538531,0.009745022823574945,0.017293906044530693,481,0.018711018711018712
OR,Hispanic,Female,35-49,90,-5.0317965724683225,0.17034671505745308,0.006527073669755762,0.004674327397121188,0.00911418629269678,481,0.008316008316008316
OR,Hispanic,Female,50-64,30,-4.906360916203576,0.1100881619070428,0.007399366310140604,0.005963309011713397,0.009181248478671853,448,0.017857142857142856
OR,Hispanic,Female,50-64,60,-5.85962384584267,0.1515355954633807,0.0028523163915837434,0.0021193874826418665,0.0038387075814734703,448,0.004464285714285714
OR,Hispanic,Female,50-64,90,-6.564294655067438,0.17740192395339127,0.0014098180082757592,9.957682214938725e-4,0.001996033588495934,448,0.002232142857142857
OR,Hispanic,Female,65+,30,-7.253588176835497,0.14693253744049234,7.076307238404027e-4,5.305636327999731e-4,9.437911126329984e-4,99,0
OR,Hispanic,Female,65+,60,-8.210240510949301,0.19840691534492444,2.718553292427898e-4,1.8426955135993675e-4,4.010717966819443e-4,99,0
OR,Hispanic,Female,65+,90,-9.095434466747475,0.25915207366264204,1.1217678801136911e-4,6.750133397792617e-5,1.8642049018857402e-4,99,0
OR,Hispanic,Male,<18,30,-7.495023222548987,0.7192318278653257,5.558438088302479e-4,1.3575052907990821e-4,0.0022759568003823355,NA,NA
OR,Hispanic,Male,<18,60,-8.35746131136864,1.014210775808745,2.3463925429800448e-4,3.2144220033038335e-5,0.0017127676329037281,NA,NA
OR,Hispanic,Male,<18,90,-8.526322981631715,1.0177236866616857,1.981823519551e-4,2.696354596433761e-5,0.0014566424118846418,NA,NA
OR,Hispanic,Male,18-34,30,-2.6407732160231503,0.10461784540545749,0.07130611320596768,0.05808659148450835,0.08753417356049073,2871,0.07488679902473006
OR,Hispanic,Male,18-34,60,-3.4619627245099984,0.14545479816912532,0.03136813455276335,0.0235872518133345,0.041715748536843414,2871,0.03099965168930686
OR,Hispanic,Male,18-34,90,-4.043256995784319,0.16922905086400875,0.01754025075808376,0.012588899560100772,0.024439022266215867,2871,0.01567398119122257
OR,Hispanic,Male,35-49,30,-3.1000955989717665,0.10529160351225329,0.04504489594197954,0.03664554732919269,0.055369418614396905,2872,0.03690807799442897
OR,Hispanic,Male,35-49,60,-3.8929505521109995,0.14614399980245268,0.020385109887675567,0.015307880339947948,0.027146325676989266,2872,0.01915041782729805
OR,Hispanic,Male,35-49,90,-4.489825679563642,0.17010284216265348,0.011222599967608392,0.008040844822626968,0.01566337279368323,2872,0.00766016713091922
OR,Hispanic,Male,50-64,30,-4.560094893644429,0.10989827017898561,0.010461066207628331,0.008433937407295158,0.012975423093100694,2871,0.01079763148728666
OR,Hispanic,Male,50-64,60,-5.408374550333836,0.15132284008765914,0.004478914547869392,0.003329404343073297,0.0060253046671401075,2871,0.006269592476489028
OR,Hispanic,Male,50-64,90,-6.022323762162758,0.17713509852992707,0.002424030175624064,0.0017130117922654145,0.003430170369443443,2871,0.0024381748519679554
OR,Hispanic,Male,65+,30,-6.90732215427635,0.14677081182102558,0.0010004332185178364,7.50337344849946e-4,0.0013338888589026743,2659,0.0011282437006393381
OR,Hispanic,Male,65+,60,-7.758991215440467,0.19822552277819336,4.2688700056352273e-4,2.894563351274356e-4,6.295682254454435e-4,2659,3.76081233546446e-4
OR,Hispanic,Male,65+,90,-8.553463573842794,0.2589552628312809,1.928759013914904e-4,1.161060497409821e-4,3.204063304243913e-4,2659,0
OR,Other or Unknown,Female,<18,30,-7.834641317392091,0.19832642220885568,3.957842504037523e-4,2.6831364029710614e-4,5.838136767635275e-4,NA,NA
OR,Other or Unknown,Female,<18,60,-8.909079938616832,0.2759436595652969,1.3515612873532442e-4,7.869589428197534e-5,2.3212366161399014e-4,NA,NA
OR,Other or Unknown,Female,<18,90,-9.81030436492611,0.32070921853922785,5.488313975378617e-5,2.9271890156276355e-5,1.0290278533953057e-4,NA,NA
OR,Other or Unknown,Female,18-34,30,-3.0067831492110235,0.10353946129441835,0.0494504980481914,0.0403680453234668,0.0605764222077071,3470,0.06195965417867435
OR,Other or Unknown,Female,18-34,60,-3.9631034680206736,0.14428500358248456,0.01900404423446101,0.014322882030998891,0.02521515547525345,3470,0.02334293948126801
OR,Other or Unknown,Female,18-34,90,-4.675955389326332,0.16784037024816864,0.009316619885218265,0.0067049013841476626,0.012945664837198567,3470,0.01095100864553314
OR,Other or Unknown,Female,35-49,30,-3.2453799427572054,0.1036635466435736,0.038953761345825594,0.031791486006498365,0.04772961926590571,3470,0.042363112391930836
OR,Other or Unknown,Female,35-49,60,-4.194217595352723,0.14441585682035157,0.015082538495063115,0.0113644243564232,0.020017113082061815,3470,0.016138328530259365
OR,Other or Unknown,Female,35-49,90,-4.899518340305827,0.16800964741517238,0.007450170653776589,0.005359893367101297,0.010355624444150419,3470,0.008357348703170028
OR,Other or Unknown,Female,50-64,30,-4.502573938894478,0.10465714255058231,0.011080439427868747,0.009025528932344996,0.013603206951636106,3454,0.011870295309785756
OR,Other or Unknown,Female,50-64,60,-5.4589450606925665,0.14555698749688872,0.004258045355683808,0.0032011936795146015,0.005663809211884254,3454,0.004053271569195136
OR,Other or Unknown,Female,50-64,90,-6.153029054339185,0.1694264479139713,0.0021270291154789327,0.0015260100042457801,0.002964759631658621,3454,0.0028951939779965257
OR,Other or Unknown,Female,65+,30,-6.7335665749140166,0.11169050869368743,0.0011902801553367337,9.56264557539582e-4,0.0014815636917818065,3157,3.167564143173899e-4
OR,Other or Unknown,Female,65+,60,-7.625188373103697,0.15362022544127943,4.8800330816683887e-4,3.611278590062885e-4,6.594540488709062e-4,3157,0
OR,Other or Unknown,Female,65+,90,-8.350865310642996,0.18055845841554308,2.3619205048218032e-4,1.6579584328387908e-4,3.3647818670253237e-4,3157,0
OR,Other or Unknown,Male,<18,30,-7.488375294832943,0.1981789800445376,5.595513282990213e-4,3.7944573648627546e-4,8.251448333575459e-4,NA,NA
OR,Other or Unknown,Male,<18,60,-8.457830643107998,0.27577289402371874,2.1223197854647248e-4,1.2361538045961218e-4,3.6437547294097995e-4,NA,NA
OR,Other or Unknown,Male,<18,90,-9.268333472021428,0.32051128910721327,9.436564586012032e-5,5.03493899373989e-5,1.7686162890293955e-4,NA,NA
OR,Other or Unknown,Male,18-34,30,-2.660517126651876,0.10342693082984598,0.0699120590061037,0.057084069964140005,0.08562276651863397,12847,0.07853973690355726
OR,Other or Unknown,Male,18-34,60,-3.5118541725118395,0.14414536364313968,0.029841531760373727,0.02249698691133813,0.039583834995991725,12847,0.0353389896473885
OR,Other or Unknown,Male,18-34,90,-4.133984496421652,0.1676504736747112,0.016018924147669783,0.011532647106246047,0.022250393035075283,12847,0.020860901377753562
OR,Other or Unknown,Male,35-49,30,-2.899113920198058,0.10354499334377901,0.055071996627112714,0.044956569479008064,0.06746343966287069,12847,0.06452868373939441
OR,Other or Unknown,Male,35-49,60,-3.742968299843889,0.14427142923495279,0.023683698373597812,0.0178502974836883,0.03142342973074424,12847,0.028411302249552423
OR,Other or Unknown,Male,35-49,90,-4.357547447401147,0.16781253872194968,0.012809765779904057,0.009219320160366341,0.01779850319565002,12847,0.014400249085389585
OR,Other or Unknown,Male,50-64,30,-4.15630791633533,0.10449640290503681,0.01566528883773396,0.01276412085041705,0.019225865787819933,12839,0.019394033803255706
OR,Other or Unknown,Male,50-64,60,-5.007695765183732,0.14537363450539234,0.006686292357093855,0.005028553789969902,0.008890529434865466,12839,0.007788768595685022
OR,Other or Unknown,Male,50-64,90,-5.611058161434505,0.16918356439830035,0.0036571974042648126,0.00262505913799771,0.005095158680487202,12839,0.003894384297842511
OR,Other or Unknown,Male,65+,30,-6.387300552354869,0.11149527258720715,0.001682792686387099,0.0013524638565047217,0.0020938017764676755,12701,0.0023620187386819936
OR,Other or Unknown,Male,65+,60,-7.173939077594863,0.15340178609501928,7.662982699977491e-4,5.673120496517507e-4,0.0010350794398990973,12701,0.0010235414534288639
OR,Other or Unknown,Male,65+,90,-7.8088944177383155,0.18029171760730636,4.061067841739047e-4,2.852171634145417e-4,5.782356088871399e-4,12701,7.08605621604598e-4
OR,White,Female,<18,30,-7.869547146579765,0.13770916471403155,3.822074069466117e-4,2.91797015518486e-4,5.006305553375277e-4,2530,0
OR,White,Female,<18,60,-8.997136836627712,0.19444313131642424,1.2376365283918656e-4,8.454400659572723e-5,1.8117714526286505e-4,2530,0
OR,White,Female,<18,90,-9.969389010090868,0.24101489112181004,4.681115587307106e-5,2.9187514772022233e-5,7.507608411639816e-5,2530,0
OR,White,Female,18-34,30,-2.925720643746481,0.10294950195201538,0.05362603271952236,0.04382731789437564,0.06561550018109431,12823,0.0468689074319582
OR,White,Female,18-34,60,-3.876025632283653,0.14363532260495876,0.02073306246698763,0.01564591072765341,0.027474263834335565,12823,0.019340247991889572
OR,White,Female,18-34,90,-4.606286035420965,0.16705946431113775,0.009988847728956087,0.007199695332778165,0.01385851405378426,12823,0.008188411448179053
OR,White,Female,35-49,30,-2.8875786161046664,0.10296242051687385,0.05571094701368988,0.04553011735630503,0.06816827623951552,12823,0.0414099664665055
OR,White,Female,35-49,60,-3.8280660692043176,0.14364299385530566,0.021751641148201377,0.016414319846031235,0.028824459196493894,12823,0.01739062621851361
OR,White,Female,35-49,90,-4.540658162514647,0.1670604527461372,0.010666384028660623,0.0076880305535266796,0.014798555684027125,12823,0.009280199641269594
OR,White,Female,50-64,30,-4.110023851407568,0.10314004571876613,0.0164073831824422,0.013404368383533554,0.020083171037449676,12823,0.012477579349606176
OR,White,Female,50-64,60,-5.050941716240345,0.1438529205565917,0.006403300513961263,0.004830099265805853,0.00848890575859744,12823,0.005380956094517664
OR,White,Female,50-64,90,-5.756269252312718,0.16734037557179152,0.0031628895573883146,0.0022784717141189773,0.00439060546165449,12823,0.0024175309989861965
OR,White,Female,65+,30,-6.422056802101534,0.10458230558127099,0.0016253098538233125,0.0013240840329830175,0.0019950637989220726,12686,0.0011035787482263912
OR,White,Female,65+,60,-7.351173714159438,0.14565526136057821,6.418385830495439e-4,4.8244058696787784e-4,8.539015535160093e-4,12686,3.941352672237112e-4
OR,White,Female,65+,90,-8.040952850074506,0.16970193372192058,3.2200198428131984e-4,2.3089152920271504e-4,4.4906488444656215e-4,12686,1.5765410688948448e-4
OR,White,Male,<18,30,-7.523281124020618,0.13756710282114162,5.403566767109376e-4,4.1265127546928697e-4,7.075837527317196e-4,2975,3.361344537815126e-4
OR,White,Male,<18,60,-8.545887541118878,0.19428355487920232,1.9434268471566746e-4,1.3279867326177524e-4,2.844085575165514e-4,2975,3.361344537815126e-4
OR,White,Male,<18,90,-9.427418117186187,0.24082002532571667,8.048673922880621e-5,5.02039578078461e-5,1.2903594605988262e-4,2975,0
OR,White,Male,18-34,30,-2.5794546211873337,0.10291598407604648,0.07581534083027532,0.061966197550595854,0.09275970016584534,45002,0.06906359717345896
OR,White,Male,18-34,60,-3.4247763367748187,0.14357246772166313,0.03255656188047025,0.024571373249980405,0.043136771831738537,45002,0.030465312652770988
OR,White,Male,18-34,90,-4.064315142516285,0.16694904237888977,0.017174747501145098,0.012381779863031897,0.023823065422830154,45002,0.01708812941647038
OR,White,Male,35-49,30,-2.541312593545519,0.10293205629155541,0.07876294817316717,0.06437333935670832,0.0963691190626814,45002,0.05797520110217324
OR,White,Male,35-49,60,-3.3768167736954835,0.14358278042129335,0.03415600817152661,0.025778000306196452,0.045256919867944924,45002,0.026421047953424294
OR,White,Male,35-49,90,-3.9986872696099667,0.16695617173076388,0.0183396981727379,0.013221442266442524,0.025439322147236928,45002,0.014643793609172926
OR,White,Male,50-64,30,-3.7637578288484215,0.10304939802093367,0.023196408255965084,0.018954177227099946,0.02838811463723621,45002,0.017377005466423713
OR,White,Male,50-64,60,-4.599692420731511,0.14373319908221183,0.010054927956444632,0.007586352919549933,0.013326769434724607,45002,0.007799653348740056
OR,White,Male,50-64,90,-5.214298359408037,0.16716939421520766,0.005438247833599722,0.0039188997077144365,0.007546643625871303,45002,0.004133149637793876
OR,White,Male,65+,30,-6.075790779542387,0.104434263668734,0.0022978283917982315,0.001872504994877632,0.0028197603384759436,44656,0.0021721605159441063
OR,White,Male,65+,60,-6.899924418650604,0.14548474141273074,0.0010078616017097195,7.578165105655589e-4,0.0013404102365661052,44656,0.0011196703690433537
OR,White,Male,65+,90,-7.498981957169825,0.1694780404817369,5.536477204340492e-4,3.9716735670826137e-4,7.717799390219703e-4,44656,7.165890361877463e-4
PA,Black,Female,<18,30,-7.038288910071936,0.24366013438382983,8.776269769007431e-4,5.443849144791833e-4,0.0014148612316357454,NA,NA
PA,Black,Female,<18,60,-7.713939269343496,0.3354724464733814,4.4655889201133465e-4,2.313790733542637e-4,8.618534128584198e-4,NA,NA
PA,Black,Female,<18,90,-8.163027793200957,0.3908567079912486,2.849981715868451e-4,1.3247814573647112e-4,6.131121277121256e-4,NA,NA
PA,Black,Female,18-34,30,-2.4230682798285637,0.23047373255031642,0.08864919919566404,0.056428073060774776,0.13926898601638374,338,0.10059171597633136
PA,Black,Female,18-34,60,-3.1035382123346142,0.32067426384436903,0.044890090401982816,0.023943743517873282,0.0841606165215545,338,0.047337278106508875
PA,Black,Female,18-34,90,-3.506352281136989,0.37183133268943236,0.030006169119703472,0.014477952535104073,0.06218905491347323,338,0.03550295857988166
PA,Black,Female,35-49,30,-2.864382213329618,0.23051891997536889,0.05701834542722514,0.036290800694000924,0.08958445812951685,338,0.07988165680473373
PA,Black,Female,35-49,60,-3.536936365682104,0.32072008434260524,0.029102349603318436,0.015521390407740076,0.05456642286450192,338,0.023668639053254437
PA,Black,Female,35-49,90,-3.9519648932748552,0.37188303961599356,0.01921690548635653,0.0092712018594377,0.03983188609960406,338,0.01775147928994083
PA,Black,Female,50-64,30,-3.8944571884503927,0.23067327718348904,0.02035442006534243,0.012951178334099684,0.03198955380805628,338,0.020710059171597635
PA,Black,Female,50-64,60,-4.596721732699146,0.32089611037479093,0.010084842421863778,0.005376774866184516,0.018915437079848357,338,0.014792899408284023
