Gender,Race,Age,Month,p.recidivism,recidivism_type
Male,Hispanic,25-39,57,0.0032486462032499225,reconvicted
Male,Hispanic,40-54,57,0.0025896120810536207,reconvicted
Male,Hispanic,55-64,57,0.0016852500016212796,reconvicted
Male,Hispanic,65 or older,57,6.893466000320463e-4,reconvicted
Male,Other or Unknown,24 or younger,57,0.0038874114842673137,reconvicted
Male,Other or Unknown,25-39,57,0.003356942571682342,reconvicted
Male,Other or Unknown,40-54,57,0.0026776614901725597,reconvicted
Male,Other or Unknown,55-64,57,0.0017429301157414231,reconvicted
Male,Other or Unknown,65 or older,57,7.14123253043587e-4,reconvicted
Male,White,24 or younger,57,0.003668994901342523,reconvicted
Male,White,25-39,57,0.0031687105689134805,reconvicted
Male,White,40-54,57,0.002527503905830026,reconvicted
Male,White,55-64,57,0.0016450248723576145,reconvicted
Male,White,65 or older,57,6.743509985039802e-4,reconvicted
Female,Black,24 or younger,58,0.003003386737838319,reconvicted
Female,Black,25-39,58,0.0025977313335676334,reconvicted
Female,Black,40-54,58,0.0020734618562542806,reconvicted
Female,Black,55-64,58,0.0013498948778263825,reconvicted
Female,Black,65 or older,58,5.542332838773075e-4,reconvicted
Female,Hispanic,24 or younger,58,0.0028499553598456255,reconvicted
Female,Hispanic,25-39,58,0.0024619159683562167,reconvicted
Female,Hispanic,40-54,58,0.0019639803800622553,reconvicted
Female,Hispanic,55-64,58,0.0012784084997916163,reconvicted
Female,Hispanic,65 or older,58,5.240692859535156e-4,reconvicted
Female,Other or Unknown,24 or younger,58,0.002949840025403936,reconvicted
Female,Other or Unknown,25-39,58,0.0025516806075938443,reconvicted
Female,Other or Unknown,40-54,58,0.002036808814965809,reconvicted
Female,Other or Unknown,55-64,58,0.0013260566905612628,reconvicted
Female,Other or Unknown,65 or older,58,5.444908502425577e-4,reconvicted
Female,White,24 or younger,58,0.002784634671675771,reconvicted
Female,White,25-39,58,0.0024090900695541233,reconvicted
Female,White,40-54,58,0.0019229868526987944,reconvicted
Female,White,55-64,58,0.0012518307453019733,reconvicted
Female,White,65 or older,58,5.142787412465788e-4,reconvicted
Male,Black,24 or younger,58,0.003821840392014806,reconvicted
Male,Black,25-39,58,0.003299952305629011,reconvicted
Male,Black,40-54,58,0.0026320579287697782,reconvicted
Male,Black,55-64,58,0.001713209743100548,reconvicted
Male,Black,65 or older,58,7.018846326500397e-4,reconvicted
Male,Hispanic,24 or younger,58,0.0036370100829272393,reconvicted
Male,Hispanic,25-39,58,0.003136196624810935,reconvicted
Male,Hispanic,40-54,58,0.0024999745001611016,reconvicted
Male,Hispanic,55-64,58,0.0016269162710792972,reconvicted
Male,Hispanic,65 or older,58,6.654853576183893e-4,reconvicted
Male,Other or Unknown,24 or younger,58,0.003752851499807501,reconvicted
Male,Other or Unknown,25-39,58,0.0032407443914520867,reconvicted
Male,Other or Unknown,40-54,58,0.002584976141589204,reconvicted
Male,Other or Unknown,55-64,58,0.0016825998290614919,reconvicted
Male,Other or Unknown,65 or older,58,6.894043844028913e-4,reconvicted
Male,White,24 or younger,58,0.0035419952515998014,reconvicted
Male,White,25-39,58,0.0030590279056203758,reconvicted
Male,White,40-54,58,0.002440016155262066,reconvicted
Male,White,55-64,58,0.0015880835060638004,reconvicted
Male,White,65 or older,58,6.510088181748874e-4,reconvicted
Female,Black,24 or younger,59,0.002899426641407594,reconvicted
Female,Black,25-39,59,0.002507812710522377,reconvicted
Female,Black,40-54,59,0.0020016904483946413,reconvicted
Female,Black,55-64,59,0.0013031692264468405,reconvicted
Female,Black,65 or older,59,5.350488928326587e-4,reconvicted
Female,Hispanic,24 or younger,59,0.0027513061814697292,reconvicted
Female,Hispanic,25-39,59,0.002376698497608887,reconvicted
Female,Hispanic,40-54,59,0.0018959985956563355,reconvicted
Female,Hispanic,55-64,59,0.0012341572985587535,reconvicted
Female,Hispanic,65 or older,59,5.059290002494767e-4,reconvicted
Female,Other or Unknown,24 or younger,59,0.002847733410350782,reconvicted
Female,Other or Unknown,25-39,59,0.0024633559976846996,reconvicted
Female,Other or Unknown,40-54,59,0.0019663061260689406,reconvicted
Female,Other or Unknown,55-64,59,0.0012801561810842248,reconvicted
Female,Other or Unknown,65 or older,59,5.256436866110083e-4,reconvicted
Female,White,24 or younger,59,0.0026882465224758734,reconvicted
Female,White,25-39,59,0.0023257011297330033,reconvicted
Female,White,40-54,59,0.0018564240300949129,reconvicted
Female,White,55-64,59,0.0012084995141431755,reconvicted
Female,White,65 or older,59,4.964773482861947e-4,reconvicted
Male,Black,24 or younger,59,0.0036895501042902654,reconvicted
Male,Black,25-39,59,0.0031857268029363726,reconvicted
Male,Black,40-54,59,0.0025409511150388552,reconvicted
Male,Black,55-64,59,0.0016539082059874883,reconvicted
Male,Black,65 or older,59,6.775893951522338e-4,reconvicted
Male,Hispanic,24 or younger,59,0.0035111175649317795,reconvicted
Male,Hispanic,25-39,59,0.003027639408574532,reconvicted
Male,Hispanic,40-54,59,0.0024134396603961226,reconvicted
Male,Hispanic,55-64,59,0.0015706017211429633,reconvicted
Male,Hispanic,65 or older,59,6.424500551448096e-4,reconvicted
Male,Other or Unknown,24 or younger,59,0.003622949213533511,reconvicted
Male,Other or Unknown,25-39,59,0.00312856832861005,reconvicted
Male,Other or Unknown,40-54,59,0.00249549903044495,reconvicted
Male,Other or Unknown,55-64,59,0.0016243578323583115,reconvicted
Male,Other or Unknown,65 or older,59,6.655411418243236e-4,reconvicted
Male,White,24 or younger,59,0.0034193916044322993,reconvicted
Male,White,25-39,59,0.0029531418297294417,reconvicted
Male,White,40-54,59,0.0023555567309735555,reconvicted
Male,White,55-64,59,0.0015331131246771976,reconvicted
Male,White,65 or older,59,6.284746108208835e-4,reconvicted
Female,Black,24 or younger,60,0.0027990650497960214,reconvicted
Female,Black,25-39,60,0.00242100655667895,reconvicted
Female,Black,40-54,60,0.0019324033567864054,reconvicted
Female,Black,55-64,60,0.0012580609502664394,reconvicted
Female,Black,65 or older,60,5.165285558433339e-4,reconvicted
Female,Hispanic,24 or younger,60,0.0026560716742607426,reconvicted
Female,Hispanic,25-39,60,0.0022944307690192576,reconvicted
Female,Hispanic,40-54,60,0.0018303699523805055,reconvicted
Female,Hispanic,55-64,60,0.0011914378211926133,reconvicted
Female,Hispanic,65 or older,60,4.884166276367869e-4,reconvicted
Female,Other or Unknown,24 or younger,60,0.0027491611431767773,reconvicted
Female,Other or Unknown,25-39,60,0.0023780886813460707,reconvicted
Female,Other or Unknown,40-54,60,0.0018982438376186764,reconvicted
Female,Other or Unknown,55-64,60,0.0012358444851060738,reconvicted
Female,Other or Unknown,65 or older,60,5.074489041476574e-4,reconvicted
Female,White,24 or younger,60,0.002595194780525619,reconvicted
Female,White,25-39,60,0.0022451986387717142,reconvicted
Female,White,40-54,60,0.001792165232267269,reconvicted
Female,White,55-64,60,0.0011666681627411138,reconvicted
Female,White,65 or older,60,4.792921378858013e-4,reconvicted
Male,Black,24 or younger,60,0.003561838950812884,reconvicted
Male,Black,25-39,60,0.0030754551348016264,reconvicted
Male,Black,40-54,60,0.002452997898885507,reconvicted
Male,Black,55-64,60,0.0015966593494163967,reconvicted
Male,Black,65 or older,60,6.541351200257603e-4,reconvicted
Male,Hispanic,24 or younger,60,0.0033895827269333156,reconvicted
Male,Hispanic,25-39,60,0.0029228398231906628,reconvicted
Male,Hispanic,40-54,60,0.0023299001625807004,reconvicted
Male,Hispanic,55-64,60,0.001516236459311314,reconvicted
Male,Hispanic,65 or older,60,6.202121032875509e-4,reconvicted
Male,Other or Unknown,24 or younger,60,0.0034975434025344104,reconvicted
Male,Other or Unknown,25-39,60,0.0030202751604226914,reconvicted
Male,Other or Unknown,40-54,60,0.0024091191058820014,reconvicted
Male,Other or Unknown,55-64,60,0.0015681318409591777,reconvicted
Male,Other or Unknown,65 or older,60,6.425039084201202e-4,reconvicted
Male,White,24 or younger,60,0.0033010317953365703,reconvicted
Male,White,25-39,60,0.0028509209250672453,reconvicted
Male,White,40-54,60,0.0022740208096035676,reconvicted
Male,White,55-64,60,0.001480045503956676,reconvicted
Male,White,65 or older,60,6.067204090319306e-4,reconvicted
Female,Black,24 or younger,1,0.027664526131638546,reimprisoned
Female,Black,25-39,1,0.023457283261458784,reimprisoned
Female,Black,40-54,1,0.018984979351897337,reimprisoned
Female,Black,55-64,1,0.01207833362746819,reimprisoned
Female,Black,65 or older,1,0.006448877311478878,reimprisoned
Female,Hispanic,24 or younger,1,0.025158015567630046,reimprisoned
Female,Hispanic,25-39,1,0.021320369585758146,reimprisoned
Female,Hispanic,40-54,1,0.017262205443074354,reimprisoned
Female,Hispanic,55-64,1,0.010986948421484106,reimprisoned
Female,Hispanic,65 or older,1,0.005850290946014723,reimprisoned
Female,Other or Unknown,24 or younger,1,0.022153973848237828,reimprisoned
Female,Other or Unknown,25-39,1,0.018805721521524484,reimprisoned
Female,Other or Unknown,40-54,1,0.015209276341711623,reimprisoned
Female,Other or Unknown,55-64,1,0.00966707745720641,reimprisoned
Female,Other or Unknown,65 or older,1,0.00518897731496884,reimprisoned
Female,White,24 or younger,1,0.02669910160528172,reimprisoned
Female,White,25-39,1,0.022630803442371884,reimprisoned
Female,White,40-54,1,0.018320378980690666,reimprisoned
Female,White,55-64,1,0.011658632741066493,reimprisoned
Female,White,65 or older,1,0.00621483836771685,reimprisoned
Male,Black,24 or younger,1,0.039485612702007636,reimprisoned
Male,Black,25-39,1,0.03346529047908547,reimprisoned
Male,Black,40-54,1,0.027094124791830425,reimprisoned
Male,Black,55-64,1,0.017243215520078476,reimprisoned
Male,Black,65 or older,1,0.009185693822469901,reimprisoned
Male,Hispanic,24 or younger,1,0.035935652461093266,reimprisoned
Male,Hispanic,25-39,1,0.03043957676267857,reimprisoned
Male,Hispanic,40-54,1,0.024654205449799314,reimprisoned
Male,Hispanic,55-64,1,0.015697250492579327,reimprisoned
Male,Hispanic,65 or older,1,0.008339062209092935,reimprisoned
Male,Other or Unknown,24 or younger,1,0.031574044997439765,reimprisoned
Male,Other or Unknown,25-39,1,0.026790786875601907,reimprisoned
Male,Other or Unknown,40-54,1,0.02167432151414788,reimprisoned
Male,Other or Unknown,55-64,1,0.013780488453515087,reimprisoned
Male,Other or Unknown,65 or older,1,0.007381187578279313,reimprisoned
Male,White,24 or younger,1,0.03812566826140049,reimprisoned
Male,White,25-39,1,0.03230112641492393,reimprisoned
Male,White,40-54,1,0.026157858136511395,reimprisoned
Male,White,55-64,1,0.016651959759094247,reimprisoned
Male,White,65 or older,1,0.008856206100135815,reimprisoned
Female,Black,24 or younger,2,0.02619759264988434,reimprisoned
Female,Black,25-39,2,0.022213442176182686,reimprisoned
Female,Black,40-54,2,0.01797828573534339,reimprisoned
Female,Black,55-64,2,0.011437870388820215,reimprisoned
Female,Black,65 or older,2,0.006106920467435401,reimprisoned
Female,Hispanic,24 or younger,2,0.023823991800331776,reimprisoned
Female,Hispanic,25-39,2,0.020189840046235173,reimprisoned
Female,Hispanic,40-54,2,0.016346863282038555,reimprisoned
Female,Hispanic,55-64,2,0.010404356750653022,reimprisoned
Female,Hispanic,65 or older,2,0.00554007461966682,reimprisoned
Female,Other or Unknown,24 or younger,2,0.02097924178027299,reimprisoned
Female,Other or Unknown,25-39,2,0.017808533193873346,reimprisoned
Female,Other or Unknown,40-54,2,0.014402792377636316,reimprisoned
Female,Other or Unknown,55-64,2,0.009154472993092012,reimprisoned
Female,Other or Unknown,65 or older,2,0.004913827669420222,reimprisoned
Female,White,24 or younger,2,0.02528336052621248,reimprisoned
Female,White,25-39,2,0.021430787106265305,reimprisoned
Female,White,40-54,2,0.01734892632694484,reimprisoned
Female,White,55-64,2,0.011040424475435405,reimprisoned
Female,White,65 or older,2,0.005885291624645474,reimprisoned
Male,Black,24 or younger,2,0.03739185671122958,reimprisoned
Male,Black,25-39,2,0.03169076685822875,reimprisoned
Male,Black,40-54,2,0.025657437294389143,reimprisoned
Male,Black,55-64,2,0.01632888031479988,reimprisoned
Male,Black,65 or older,2,0.008698615108119057,reimprisoned
Male,Hispanic,24 or younger,2,0.03403013593306668,reimprisoned
Male,Hispanic,25-39,2,0.028825494016018652,reimprisoned
Male,Hispanic,40-54,2,0.02334689661435188,reimprisoned
Male,Hispanic,55-64,2,0.01486489131138545,reimprisoned
Male,Hispanic,65 or older,2,0.007896876808817474,reimprisoned
Male,Other or Unknown,24 or younger,2,0.029899806171126104,reimprisoned
Male,Other or Unknown,25-39,2,0.025370184112216213,reimprisoned
Male,Other or Unknown,40-54,2,0.020525023392354035,reimprisoned
Male,Other or Unknown,55-64,2,0.013049767102598126,reimprisoned
Male,Other or Unknown,65 or older,2,0.006989794241478109,reimprisoned
Male,White,24 or younger,2,0.03610402440526591,reimprisoned
Male,White,25-39,2,0.030588333518672697,reimprisoned
Male,White,40-54,2,0.02477081692247299,reimprisoned
Male,White,55-64,2,0.015768976360383408,reimprisoned
Male,White,65 or older,2,0.008386598734089253,reimprisoned
Female,Black,24 or younger,3,0.02480844448169929,reimprisoned
Female,Black,25-39,3,0.02103555675287205,reimprisoned
Female,Black,40-54,3,0.0170249728477766,reimprisoned
Female,Black,55-64,3,0.010831368222345854,reimprisoned
Female,Black,65 or older,3,0.00578309615678344,reimprisoned
Female,Hispanic,24 or younger,3,0.022560705703376885,reimprisoned
Female,Hispanic,25-39,3,0.019119257733921046,reimprisoned
Female,Hispanic,40-54,3,0.015480057866468602,reimprisoned
Female,Hispanic,55-64,3,0.009852657466124402,reimprisoned
Female,Hispanic,65 or older,3,0.005246307760537013,reimprisoned
Female,Other or Unknown,24 or younger,3,0.01986680081371318,reimprisoned
Female,Other or Unknown,25-39,3,0.016864221569711915,reimprisoned
Female,Other or Unknown,40-54,3,0.013639072866628825,reimprisoned
Female,Other or Unknown,55-64,3,0.008669049788028573,reimprisoned
Female,Other or Unknown,65 or older,3,0.004653268052474569,reimprisoned
Female,White,24 or younger,3,0.023942690242879965,reimprisoned
Female,White,25-39,3,0.020294402589974125,reimprisoned
Female,White,40-54,3,0.01642898572212903,reimprisoned
Female,White,55-64,3,0.010454997194348788,reimprisoned
Female,White,65 or older,3,0.005573219359499876,reimprisoned
Male,Black,24 or younger,3,0.03540912379566638,reimprisoned
Male,Black,25-39,3,0.030010338762493687,reimprisoned
Male,Black,40-54,3,0.024296931293163845,reimprisoned
Male,Black,55-64,3,0.01546302846035793,reimprisoned
Male,Black,65 or older,3,0.008237364129653915,reimprisoned
Male,Hispanic,24 or younger,3,0.032225660933158,reimprisoned
Male,Hispanic,25-39,3,0.027296999289631713,reimprisoned
Male,Hispanic,40-54,3,0.022108908868757403,reimprisoned
Male,Hispanic,55-64,3,0.014076668637208856,reimprisoned
Male,Hispanic,65 or older,3,0.00747813864077438,reimprisoned
Male,Other or Unknown,24 or younger,3,0.028314345189012116,reimprisoned
Male,Other or Unknown,25-39,3,0.02402490993924146,reimprisoned
Male,Other or Unknown,40-54,3,0.019436667716758407,reimprisoned
Male,Other or Unknown,55-64,3,0.012357792831981483,reimprisoned
Male,Other or Unknown,65 or older,3,0.006619154847381622,reimprisoned
Male,White,24 or younger,3,0.03418957982110275,reimprisoned
Male,White,25-39,3,0.028966362826816586,reimprisoned
Male,White,40-54,3,0.023457324671021695,reimprisoned
Male,White,55-64,3,0.014932813858052238,reimprisoned
Male,White,65 or older,3,0.007941892671800947,reimprisoned
Female,Black,24 or younger,4,0.02349295699901927,reimprisoned
Female,Black,25-39,4,0.019920129640139464,reimprisoned
Female,Black,40-54,4,0.01612221013362342,reimprisoned
Female,Black,55-64,4,0.010257026315205926,reimprisoned
Female,Black,65 or older,4,0.005476442887530887,reimprisoned
Female,Hispanic,24 or younger,4,0.021364406355583704,reimprisoned
Female,Hispanic,25-39,4,0.018105443899455932,reimprisoned
Female,Hispanic,40-54,4,0.014659215496866433,reimprisoned
Female,Hispanic,55-64,4,0.009330212474565917,reimprisoned
Female,Hispanic,65 or older,4,0.004968118122554487,reimprisoned
Female,Other or Unknown,24 or younger,4,0.018813347913406758,reimprisoned
Female,Other or Unknown,25-39,4,0.015969982819819165,reimprisoned
Female,Other or Unknown,40-54,4,0.012915850189582447,reimprisoned
Female,Other or Unknown,55-64,4,0.008209366534155318,reimprisoned
Female,Other or Unknown,65 or older,4,0.004406524816271238,reimprisoned
Female,White,24 or younger,4,0.022673110066685202,reimprisoned
Female,White,25-39,4,0.019218275765687583,reimprisoned
Female,White,40-54,4,0.015557825698914658,reimprisoned
Female,White,55-64,4,0.009900612660051756,reimprisoned
Female,White,65 or older,4,0.005277694974201943,reimprisoned
Male,Black,24 or younger,4,0.03353152686853022,reimprisoned
Male,Black,25-39,4,0.02841901670188767,reimprisoned
Male,Black,40-54,4,0.02300856720378002,reimprisoned
Male,Black,55-64,4,0.014643089088547202,reimprisoned
Male,Black,65 or older,4,0.007800571350855116,reimprisoned
Male,Hispanic,24 or younger,4,0.030516869654046076,reimprisoned
